month,metal_cn,metal_en,price_usd,unit_usd,usd_cny_avg,price_cny,unit_cny,exchange_source
1980-07,铜,copper,2176.0,美元/吨,2.2,4787.2,元/吨,本地 CSV (data/exchange_rates.csv)
1980-08,铜,copper,2082.1,美元/吨,1.705,3549.98,元/吨,本地 CSV (data/exchange_rates.csv)
1980-09,铜,copper,2060.0,美元/吨,1.705,3512.3,元/吨,本地 CSV (data/exchange_rates.csv)
1980-10,铜,copper,2040.0,美元/吨,1.705,3478.2,元/吨,本地 CSV (data/exchange_rates.csv)
1980-11,铜,copper,2010.0,美元/吨,1.705,3427.05,元/吨,本地 CSV (data/exchange_rates.csv)
1980-12,铜,copper,1879.0,美元/吨,1.705,3203.7,元/吨,本地 CSV (data/exchange_rates.csv)
1981-01,铜,copper,1869.1,美元/吨,1.705,3186.82,元/吨,本地 CSV (data/exchange_rates.csv)
1981-02,铜,copper,1801.0,美元/吨,2.025,3647.02,元/吨,本地 CSV (data/exchange_rates.csv)
1981-03,铜,copper,1818.0,美元/吨,2.05,3726.9,元/吨,本地 CSV (data/exchange_rates.csv)
1981-04,铜,copper,1821.0,美元/吨,2.075,3778.58,元/吨,本地 CSV (data/exchange_rates.csv)
1981-05,铜,copper,1742.0,美元/吨,2.1,3658.2,元/吨,本地 CSV (data/exchange_rates.csv)
1981-06,铜,copper,1700.0,美元/吨,2.125,3612.5,元/吨,本地 CSV (data/exchange_rates.csv)
1981-07,铜,copper,1681.9,美元/吨,2.15,3616.09,元/吨,本地 CSV (data/exchange_rates.csv)
1981-08,铜,copper,1787.0,美元/吨,2.175,3886.72,元/吨,本地 CSV (data/exchange_rates.csv)
1981-09,铜,copper,1710.4,美元/吨,2.2,3762.88,元/吨,本地 CSV (data/exchange_rates.csv)
1981-10,铜,copper,1666.3,美元/吨,2.225,3707.52,元/吨,本地 CSV (data/exchange_rates.csv)
1981-11,铜,copper,1651.4,美元/吨,2.25,3715.65,元/吨,本地 CSV (data/exchange_rates.csv)
1981-12,铜,copper,1655.3,美元/吨,2.275,3765.81,元/吨,本地 CSV (data/exchange_rates.csv)
1982-01,铜,copper,1610.6,美元/吨,2.3,3704.38,元/吨,本地 CSV (data/exchange_rates.csv)
1982-02,铜,copper,1598.0,美元/吨,2.325,3715.35,元/吨,本地 CSV (data/exchange_rates.csv)
1982-03,铜,copper,1510.4,美元/吨,2.35,3549.44,元/吨,本地 CSV (data/exchange_rates.csv)
1982-04,铜,copper,1521.7,美元/吨,2.375,3614.04,元/吨,本地 CSV (data/exchange_rates.csv)
1982-05,铜,copper,1527.7,美元/吨,2.4,3666.48,元/吨,本地 CSV (data/exchange_rates.csv)
1982-06,铜,copper,1300.0,美元/吨,2.425,3152.5,元/吨,本地 CSV (data/exchange_rates.csv)
1982-07,铜,copper,1440.9,美元/吨,2.45,3530.21,元/吨,本地 CSV (data/exchange_rates.csv)
1982-08,铜,copper,1451.5,美元/吨,2.475,3592.46,元/吨,本地 CSV (data/exchange_rates.csv)
1982-09,铜,copper,1426.5,美元/吨,2.5,3566.25,元/吨,本地 CSV (data/exchange_rates.csv)
1982-10,铜,copper,1461.0,美元/吨,2.525,3689.03,元/吨,本地 CSV (data/exchange_rates.csv)
1982-11,铜,copper,1443.8,美元/吨,2.55,3681.69,元/吨,本地 CSV (data/exchange_rates.csv)
1982-12,铜,copper,1473.2,美元/吨,2.575,3793.49,元/吨,本地 CSV (data/exchange_rates.csv)
1983-01,铜,copper,1571.9,美元/吨,2.6,4086.94,元/吨,本地 CSV (data/exchange_rates.csv)
1983-02,铜,copper,1647.4,美元/吨,2.625,4324.43,元/吨,本地 CSV (data/exchange_rates.csv)
1983-03,铜,copper,1597.7,美元/吨,2.65,4233.9,元/吨,本地 CSV (data/exchange_rates.csv)
1983-04,铜,copper,1674.9,美元/吨,2.675,4480.36,元/吨,本地 CSV (data/exchange_rates.csv)
1983-05,铜,copper,1765.7,美元/吨,2.7,4767.39,元/吨,本地 CSV (data/exchange_rates.csv)
1983-06,铜,copper,1701.2,美元/吨,2.725,4635.77,元/吨,本地 CSV (data/exchange_rates.csv)
1983-07,铜,copper,1704.3,美元/吨,2.75,4686.82,元/吨,本地 CSV (data/exchange_rates.csv)
1983-08,铜,copper,1639.8,美元/吨,2.775,4550.44,元/吨,本地 CSV (data/exchange_rates.csv)
1983-09,铜,copper,1560.7,美元/吨,2.8,4369.96,元/吨,本地 CSV (data/exchange_rates.csv)
1983-10,铜,copper,1435.2,美元/吨,2.825,4054.44,元/吨,本地 CSV (data/exchange_rates.csv)
1983-11,铜,copper,1389.1,美元/吨,2.85,3958.93,元/吨,本地 CSV (data/exchange_rates.csv)
1983-12,铜,copper,1415.2,美元/吨,2.875,4068.7,元/吨,本地 CSV (data/exchange_rates.csv)
1984-01,铜,copper,1375.7,美元/吨,2.9,3989.53,元/吨,本地 CSV (data/exchange_rates.csv)
1984-02,铜,copper,1429.8,美元/吨,2.925,4182.16,元/吨,本地 CSV (data/exchange_rates.csv)
1984-03,铜,copper,1501.2,美元/吨,2.95,4428.54,元/吨,本地 CSV (data/exchange_rates.csv)
1984-04,铜,copper,1532.6,美元/吨,2.975,4559.48,元/吨,本地 CSV (data/exchange_rates.csv)
1984-05,铜,copper,1420.9,美元/吨,3.0,4262.7,元/吨,本地 CSV (data/exchange_rates.csv)
1984-06,铜,copper,1366.5,美元/吨,3.025,4133.66,元/吨,本地 CSV (data/exchange_rates.csv)
1984-07,铜,copper,1330.8,美元/吨,3.05,4058.94,元/吨,本地 CSV (data/exchange_rates.csv)
1984-08,铜,copper,1337.5,美元/吨,2.9366,3927.7,元/吨,本地 CSV (data/exchange_rates.csv)
1984-09,铜,copper,1293.6,美元/吨,2.9366,3798.79,元/吨,本地 CSV (data/exchange_rates.csv)
1984-10,铜,copper,1273.0,美元/吨,2.9366,3738.29,元/吨,本地 CSV (data/exchange_rates.csv)
1984-11,铜,copper,1345.1,美元/吨,2.9366,3950.02,元/吨,本地 CSV (data/exchange_rates.csv)
1984-12,铜,copper,1321.1,美元/吨,2.9366,3879.54,元/吨,本地 CSV (data/exchange_rates.csv)
1985-01,铜,copper,1359.1,美元/吨,2.9366,3991.13,元/吨,本地 CSV (data/exchange_rates.csv)
1985-02,铜,copper,1388.5,美元/吨,2.9366,4077.47,元/吨,本地 CSV (data/exchange_rates.csv)
1985-03,铜,copper,1389.9,美元/吨,2.9366,4081.58,元/吨,本地 CSV (data/exchange_rates.csv)
1985-04,铜,copper,1501.8,美元/吨,2.9366,4410.19,元/吨,本地 CSV (data/exchange_rates.csv)
1985-05,铜,copper,1530.6,美元/吨,2.9366,4494.76,元/吨,本地 CSV (data/exchange_rates.csv)
1985-06,铜,copper,1432.4,美元/吨,2.9366,4206.39,元/吨,本地 CSV (data/exchange_rates.csv)
1985-07,铜,copper,1474.6,美元/吨,2.9366,4330.31,元/吨,本地 CSV (data/exchange_rates.csv)
1985-08,铜,copper,1420.2,美元/吨,3.45,4899.69,元/吨,本地 CSV (data/exchange_rates.csv)
1985-09,铜,copper,1366.4,美元/吨,3.45,4714.08,元/吨,本地 CSV (data/exchange_rates.csv)
1985-10,铜,copper,1384.7,美元/吨,3.45,4777.22,元/吨,本地 CSV (data/exchange_rates.csv)
1985-11,铜,copper,1369.5,美元/吨,3.45,4724.78,元/吨,本地 CSV (data/exchange_rates.csv)
1985-12,铜,copper,1390.9,美元/吨,3.45,4798.61,元/吨,本地 CSV (data/exchange_rates.csv)
1986-01,铜,copper,1418.3,美元/吨,3.45,4893.14,元/吨,本地 CSV (data/exchange_rates.csv)
1986-02,铜,copper,1405.5,美元/吨,3.45,4848.98,元/吨,本地 CSV (data/exchange_rates.csv)
1986-03,铜,copper,1445.1,美元/吨,3.45,4985.6,元/吨,本地 CSV (data/exchange_rates.csv)
1986-04,铜,copper,1434.6,美元/吨,3.45,4949.37,元/吨,本地 CSV (data/exchange_rates.csv)
1986-05,铜,copper,1418.74,美元/吨,3.45,4894.65,元/吨,本地 CSV (data/exchange_rates.csv)
1986-06,铜,copper,1413.14,美元/吨,3.45,4875.33,元/吨,本地 CSV (data/exchange_rates.csv)
1986-07,铜,copper,1344.3,美元/吨,3.45,4637.84,元/吨,本地 CSV (data/exchange_rates.csv)
1986-08,铜,copper,1303.1,美元/吨,3.72,4847.53,元/吨,本地 CSV (data/exchange_rates.csv)
1986-09,铜,copper,1347.0,美元/吨,3.72,5010.84,元/吨,本地 CSV (data/exchange_rates.csv)
1986-10,铜,copper,1316.8,美元/吨,3.72,4898.5,元/吨,本地 CSV (data/exchange_rates.csv)
1986-11,铜,copper,1303.2,美元/吨,3.72,4847.9,元/吨,本地 CSV (data/exchange_rates.csv)
1986-12,铜,copper,1335.6,美元/吨,3.72,4968.43,元/吨,本地 CSV (data/exchange_rates.csv)
1987-01,铜,copper,1346.0,美元/吨,3.72,5007.12,元/吨,本地 CSV (data/exchange_rates.csv)
1987-02,铜,copper,1379.83,美元/吨,3.72,5132.97,元/吨,本地 CSV (data/exchange_rates.csv)
1987-03,铜,copper,1465.72,美元/吨,3.72,5452.48,元/吨,本地 CSV (data/exchange_rates.csv)
1987-04,铜,copper,1484.24,美元/吨,3.72,5521.37,元/吨,本地 CSV (data/exchange_rates.csv)
1987-05,铜,copper,1520.44,美元/吨,3.72,5656.04,元/吨,本地 CSV (data/exchange_rates.csv)
1987-06,铜,copper,1571.87,美元/吨,3.72,5847.36,元/吨,本地 CSV (data/exchange_rates.csv)
1987-07,铜,copper,1694.62,美元/吨,3.72,6303.99,元/吨,本地 CSV (data/exchange_rates.csv)
1987-08,铜,copper,1756.31,美元/吨,3.72,6533.47,元/吨,本地 CSV (data/exchange_rates.csv)
1987-09,铜,copper,1811.01,美元/吨,3.72,6736.96,元/吨,本地 CSV (data/exchange_rates.csv)
1987-10,铜,copper,1967.2,美元/吨,3.72,7317.98,元/吨,本地 CSV (data/exchange_rates.csv)
1987-11,铜,copper,2523.9,美元/吨,3.72,9388.91,元/吨,本地 CSV (data/exchange_rates.csv)
1987-12,铜,copper,2868.9,美元/吨,3.72,10672.31,元/吨,本地 CSV (data/exchange_rates.csv)
1988-01,铜,copper,2663.2,美元/吨,3.72,9907.1,元/吨,本地 CSV (data/exchange_rates.csv)
1988-02,铜,copper,2330.2,美元/吨,3.72,8668.34,元/吨,本地 CSV (data/exchange_rates.csv)
1988-03,铜,copper,2359.3,美元/吨,3.72,8776.6,元/吨,本地 CSV (data/exchange_rates.csv)
1988-04,铜,copper,2286.3,美元/吨,3.72,8505.04,元/吨,本地 CSV (data/exchange_rates.csv)
1988-05,铜,copper,2447.99,美元/吨,3.72,9106.52,元/吨,本地 CSV (data/exchange_rates.csv)
1988-06,铜,copper,2540.27,美元/吨,3.72,9449.8,元/吨,本地 CSV (data/exchange_rates.csv)
1988-07,铜,copper,2213.51,美元/吨,3.72,8234.26,元/吨,本地 CSV (data/exchange_rates.csv)
1988-08,铜,copper,2200.68,美元/吨,3.72,8186.53,元/吨,本地 CSV (data/exchange_rates.csv)
1988-09,铜,copper,2435.53,美元/吨,3.72,9060.17,元/吨,本地 CSV (data/exchange_rates.csv)
1988-10,铜,copper,2939.51,美元/吨,3.72,10934.98,元/吨,本地 CSV (data/exchange_rates.csv)
1988-11,铜,copper,3304.66,美元/吨,3.72,12293.34,元/吨,本地 CSV (data/exchange_rates.csv)
1988-12,铜,copper,3498.91,美元/吨,3.72,13015.95,元/吨,本地 CSV (data/exchange_rates.csv)
1989-01,铜,copper,3394.06,美元/吨,3.72,12625.9,元/吨,本地 CSV (data/exchange_rates.csv)
1989-02,铜,copper,3096.92,美元/吨,3.72,11520.54,元/吨,本地 CSV (data/exchange_rates.csv)
1989-03,铜,copper,3264.14,美元/吨,3.72,12142.6,元/吨,本地 CSV (data/exchange_rates.csv)
1989-04,铜,copper,3117.91,美元/吨,3.72,11598.63,元/吨,本地 CSV (data/exchange_rates.csv)
1989-05,铜,copper,2738.98,美元/吨,3.72,10189.01,元/吨,本地 CSV (data/exchange_rates.csv)
1989-06,铜,copper,2546.01,美元/吨,3.72,9471.16,元/吨,本地 CSV (data/exchange_rates.csv)
1989-07,铜,copper,2505.0,美元/吨,3.72,9318.6,元/吨,本地 CSV (data/exchange_rates.csv)
1989-08,铜,copper,2762.2,美元/吨,4.78,13203.32,元/吨,本地 CSV (data/exchange_rates.csv)
1989-09,铜,copper,2884.4,美元/吨,4.78,13787.43,元/吨,本地 CSV (data/exchange_rates.csv)
1989-10,铜,copper,2861.4,美元/吨,4.78,13677.49,元/吨,本地 CSV (data/exchange_rates.csv)
1989-11,铜,copper,2591.3,美元/吨,4.78,12386.41,元/吨,本地 CSV (data/exchange_rates.csv)
1989-12,铜,copper,2418.6,美元/吨,4.78,11560.91,元/吨,本地 CSV (data/exchange_rates.csv)
1990-01,铜,copper,2366.64,美元/吨,4.78,11312.54,元/吨,本地 CSV (data/exchange_rates.csv)
1990-02,铜,copper,2360.16,美元/吨,4.78,11281.56,元/吨,本地 CSV (data/exchange_rates.csv)
1990-03,铜,copper,2625.61,美元/吨,4.78,12550.42,元/吨,本地 CSV (data/exchange_rates.csv)
1990-04,铜,copper,2686.15,美元/吨,4.78,12839.8,元/吨,本地 CSV (data/exchange_rates.csv)
1990-05,铜,copper,2741.95,美元/吨,4.78,13106.52,元/吨,本地 CSV (data/exchange_rates.csv)
1990-06,铜,copper,2584.56,美元/吨,4.78,12354.2,元/吨,本地 CSV (data/exchange_rates.csv)
1990-07,铜,copper,2769.49,美元/吨,4.78,13238.16,元/吨,本地 CSV (data/exchange_rates.csv)
1990-08,铜,copper,2957.03,美元/吨,5.32,15731.4,元/吨,本地 CSV (data/exchange_rates.csv)
1990-09,铜,copper,3031.37,美元/吨,5.32,16126.89,元/吨,本地 CSV (data/exchange_rates.csv)
1990-10,铜,copper,2743.56,美元/吨,5.32,14595.74,元/吨,本地 CSV (data/exchange_rates.csv)
1990-11,铜,copper,2585.89,美元/吨,5.32,13756.93,元/吨,本地 CSV (data/exchange_rates.csv)
1990-12,铜,copper,2485.38,美元/吨,5.32,13222.22,元/吨,本地 CSV (data/exchange_rates.csv)
1991-01,铜,copper,2448.52,美元/吨,5.32,13026.13,元/吨,本地 CSV (data/exchange_rates.csv)
1991-02,铜,copper,2449.38,美元/吨,5.32,13030.7,元/吨,本地 CSV (data/exchange_rates.csv)
1991-03,铜,copper,2409.63,美元/吨,5.32,12819.23,元/吨,本地 CSV (data/exchange_rates.csv)
1991-04,铜,copper,2472.04,美元/吨,5.32,13151.25,元/吨,本地 CSV (data/exchange_rates.csv)
1991-05,铜,copper,2305.88,美元/吨,5.32,12267.28,元/吨,本地 CSV (data/exchange_rates.csv)
1991-06,铜,copper,2219.28,美元/吨,5.32,11806.57,元/吨,本地 CSV (data/exchange_rates.csv)
1991-07,铜,copper,2236.28,美元/吨,5.32,11897.01,元/吨,本地 CSV (data/exchange_rates.csv)
1991-08,铜,copper,2233.19,美元/吨,5.51,12304.88,元/吨,本地 CSV (data/exchange_rates.csv)
1991-09,铜,copper,2324.57,美元/吨,5.51,12808.38,元/吨,本地 CSV (data/exchange_rates.csv)
1991-10,铜,copper,2363.64,美元/吨,5.51,13023.66,元/吨,本地 CSV (data/exchange_rates.csv)
1991-11,铜,copper,2379.84,美元/吨,5.51,13112.92,元/吨,本地 CSV (data/exchange_rates.csv)
1991-12,铜,copper,2223.14,美元/吨,5.51,12249.5,元/吨,本地 CSV (data/exchange_rates.csv)
1992-01,铜,copper,2139.23,美元/吨,5.51,11787.16,元/吨,本地 CSV (data/exchange_rates.csv)
1992-02,铜,copper,2205.97,美元/吨,5.51,12154.89,元/吨,本地 CSV (data/exchange_rates.csv)
1992-03,铜,copper,2227.33,美元/吨,5.51,12272.59,元/吨,本地 CSV (data/exchange_rates.csv)
1992-04,铜,copper,2215.33,美元/吨,5.51,12206.47,元/吨,本地 CSV (data/exchange_rates.csv)
1992-05,铜,copper,2216.52,美元/吨,5.51,12213.03,元/吨,本地 CSV (data/exchange_rates.csv)
1992-06,铜,copper,2299.2,美元/吨,5.51,12668.59,元/吨,本地 CSV (data/exchange_rates.csv)
1992-07,铜,copper,2520.32,美元/吨,5.51,13886.96,元/吨,本地 CSV (data/exchange_rates.csv)
1992-08,铜,copper,2521.64,美元/吨,5.76,14524.65,元/吨,本地 CSV (data/exchange_rates.csv)
1992-09,铜,copper,2414.06,美元/吨,5.76,13904.99,元/吨,本地 CSV (data/exchange_rates.csv)
1992-10,铜,copper,2249.15,美元/吨,5.76,12955.1,元/吨,本地 CSV (data/exchange_rates.csv)
1992-11,铜,copper,2158.32,美元/吨,5.76,12431.92,元/吨,本地 CSV (data/exchange_rates.csv)
1992-12,铜,copper,2206.82,美元/吨,5.76,12711.28,元/吨,本地 CSV (data/exchange_rates.csv)
1993-01,铜,copper,2256.85,美元/吨,5.76,12999.46,元/吨,本地 CSV (data/exchange_rates.csv)
1993-02,铜,copper,2212.6,美元/吨,5.76,12744.58,元/吨,本地 CSV (data/exchange_rates.csv)
1993-03,铜,copper,2152.59,美元/吨,5.76,12398.92,元/吨,本地 CSV (data/exchange_rates.csv)
1993-04,铜,copper,1949.88,美元/吨,5.76,11231.31,元/吨,本地 CSV (data/exchange_rates.csv)
1993-05,铜,copper,1794.5,美元/吨,5.76,10336.32,元/吨,本地 CSV (data/exchange_rates.csv)
1993-06,铜,copper,1853.42,美元/吨,5.76,10675.7,元/吨,本地 CSV (data/exchange_rates.csv)
1993-07,铜,copper,1927.16,美元/吨,5.76,11100.44,元/吨,本地 CSV (data/exchange_rates.csv)
1993-08,铜,copper,1947.45,美元/吨,5.8,11295.21,元/吨,本地 CSV (data/exchange_rates.csv)
1993-09,铜,copper,1861.86,美元/吨,5.8,10798.79,元/吨,本地 CSV (data/exchange_rates.csv)
1993-10,铜,copper,1646.4,美元/吨,5.8,9549.12,元/吨,本地 CSV (data/exchange_rates.csv)
1993-11,铜,copper,1630.02,美元/吨,5.8,9454.12,元/吨,本地 CSV (data/exchange_rates.csv)
1993-12,铜,copper,1724.19,美元/吨,8.0417,13865.42,元/吨,本地 CSV (data/exchange_rates.csv)
1994-01,铜,copper,1805.35,美元/吨,8.05,14533.07,元/吨,本地 CSV (data/exchange_rates.csv)
1994-02,铜,copper,1866.4,美元/吨,8.0583,15040.01,元/吨,本地 CSV (data/exchange_rates.csv)
1994-03,铜,copper,1914.87,美元/吨,8.0667,15446.68,元/吨,本地 CSV (data/exchange_rates.csv)
1994-04,铜,copper,1881.82,美元/吨,8.075,15195.7,元/吨,本地 CSV (data/exchange_rates.csv)
1994-05,铜,copper,2150.6,美元/吨,8.0833,17383.94,元/吨,本地 CSV (data/exchange_rates.csv)
1994-06,铜,copper,2364.2,美元/吨,8.0917,19130.4,元/吨,本地 CSV (data/exchange_rates.csv)
1994-07,铜,copper,2458.19,美元/吨,8.1,19911.34,元/吨,本地 CSV (data/exchange_rates.csv)
1994-08,铜,copper,2406.23,美元/吨,8.1083,19510.43,元/吨,本地 CSV (data/exchange_rates.csv)
1994-09,铜,copper,2505.93,美元/吨,8.1167,20339.88,元/吨,本地 CSV (data/exchange_rates.csv)
1994-10,铜,copper,2547.67,美元/吨,8.125,20699.82,元/吨,本地 CSV (data/exchange_rates.csv)
1994-11,铜,copper,2802.45,美元/吨,8.1333,22793.17,元/吨,本地 CSV (data/exchange_rates.csv)
1994-12,铜,copper,2985.3,美元/吨,8.1417,24305.42,元/吨,本地 CSV (data/exchange_rates.csv)
1995-01,铜,copper,3008.93,美元/吨,8.15,24522.78,元/吨,本地 CSV (data/exchange_rates.csv)
1995-02,铜,copper,2877.65,美元/吨,8.1583,23476.73,元/吨,本地 CSV (data/exchange_rates.csv)
1995-03,铜,copper,2924.04,美元/吨,8.1667,23879.76,元/吨,本地 CSV (data/exchange_rates.csv)
1995-04,铜,copper,2903.5,美元/吨,8.175,23736.11,元/吨,本地 CSV (data/exchange_rates.csv)
1995-05,铜,copper,2773.31,美元/吨,8.1833,22694.83,元/吨,本地 CSV (data/exchange_rates.csv)
1995-06,铜,copper,2994.64,美元/吨,8.1917,24531.19,元/吨,本地 CSV (data/exchange_rates.csv)
1995-07,铜,copper,3075.67,美元/吨,8.2,25220.49,元/吨,本地 CSV (data/exchange_rates.csv)
1995-08,铜,copper,3036.84,美元/吨,8.2083,24927.29,元/吨,本地 CSV (data/exchange_rates.csv)
1995-09,铜,copper,2915.52,美元/吨,8.2167,23955.95,元/吨,本地 CSV (data/exchange_rates.csv)
1995-10,铜,copper,2813.55,美元/吨,8.225,23141.45,元/吨,本地 CSV (data/exchange_rates.csv)
1995-11,铜,copper,2977.36,美元/吨,8.2333,24513.5,元/吨,本地 CSV (data/exchange_rates.csv)
1995-12,铜,copper,2926.26,美元/吨,8.2417,24117.36,元/吨,本地 CSV (data/exchange_rates.csv)
1996-01,铜,copper,2616.41,美元/吨,8.25,21585.38,元/吨,本地 CSV (data/exchange_rates.csv)
1996-02,铜,copper,2537.71,美元/吨,8.2583,20957.17,元/吨,本地 CSV (data/exchange_rates.csv)
1996-03,铜,copper,2561.02,美元/吨,8.2667,21171.18,元/吨,本地 CSV (data/exchange_rates.csv)
1996-04,铜,copper,2595.78,美元/吨,8.275,21480.08,元/吨,本地 CSV (data/exchange_rates.csv)
1996-05,铜,copper,2658.26,美元/吨,8.2833,22019.17,元/吨,本地 CSV (data/exchange_rates.csv)
1996-06,铜,copper,2173.4,美元/吨,8.2917,18021.18,元/吨,本地 CSV (data/exchange_rates.csv)
1996-07,铜,copper,1985.57,美元/吨,8.3,16480.23,元/吨,本地 CSV (data/exchange_rates.csv)
1996-08,铜,copper,2008.57,美元/吨,8.3083,16687.8,元/吨,本地 CSV (data/exchange_rates.csv)
1996-09,铜,copper,1941.45,美元/吨,8.3167,16146.46,元/吨,本地 CSV (data/exchange_rates.csv)
1996-10,铜,copper,1961.17,美元/吨,8.325,16326.74,元/吨,本地 CSV (data/exchange_rates.csv)
1996-11,铜,copper,2230.86,美元/吨,8.3333,18590.43,元/吨,本地 CSV (data/exchange_rates.csv)
1996-12,铜,copper,2268.08,美元/吨,8.3417,18919.64,元/吨,本地 CSV (data/exchange_rates.csv)
1997-01,铜,copper,2434.93,美元/吨,8.277,20153.92,元/吨,本地 CSV (data/exchange_rates.csv)
1997-02,铜,copper,2405.85,美元/吨,8.277,19913.22,元/吨,本地 CSV (data/exchange_rates.csv)
1997-03,铜,copper,2421.29,美元/吨,8.277,20041.02,元/吨,本地 CSV (data/exchange_rates.csv)
1997-04,铜,copper,2391.18,美元/吨,8.277,19791.8,元/吨,本地 CSV (data/exchange_rates.csv)
1997-05,铜,copper,2514.33,美元/吨,8.277,20811.11,元/吨,本地 CSV (data/exchange_rates.csv)
1997-06,铜,copper,2612.62,美元/吨,8.277,21624.66,元/吨,本地 CSV (data/exchange_rates.csv)
1997-07,铜,copper,2450.46,美元/吨,8.277,20282.46,元/吨,本地 CSV (data/exchange_rates.csv)
1997-08,铜,copper,2251.2,美元/吨,8.277,18633.18,元/吨,本地 CSV (data/exchange_rates.csv)
1997-09,铜,copper,2107.3,美元/吨,8.277,17442.12,元/吨,本地 CSV (data/exchange_rates.csv)
1997-10,铜,copper,2052.26,美元/吨,8.277,16986.56,元/吨,本地 CSV (data/exchange_rates.csv)
1997-11,铜,copper,1917.45,美元/吨,8.277,15870.73,元/吨,本地 CSV (data/exchange_rates.csv)
1997-12,铜,copper,1762.33,美元/吨,8.277,14586.81,元/吨,本地 CSV (data/exchange_rates.csv)
1998-01,铜,copper,1688.45,美元/吨,8.277,13975.3,元/吨,本地 CSV (data/exchange_rates.csv)
1998-02,铜,copper,1664.8,美元/吨,8.277,13779.55,元/吨,本地 CSV (data/exchange_rates.csv)
1998-03,铜,copper,1747.98,美元/吨,8.277,14468.03,元/吨,本地 CSV (data/exchange_rates.csv)
1998-04,铜,copper,1800.9,美元/吨,8.277,14906.05,元/吨,本地 CSV (data/exchange_rates.csv)
1998-05,铜,copper,1732.53,美元/吨,8.277,14340.15,元/吨,本地 CSV (data/exchange_rates.csv)
1998-06,铜,copper,1660.52,美元/吨,8.277,13744.12,元/吨,本地 CSV (data/exchange_rates.csv)
1998-07,铜,copper,1651.04,美元/吨,8.277,13665.66,元/吨,本地 CSV (data/exchange_rates.csv)
1998-08,铜,copper,1620.93,美元/吨,8.277,13416.44,元/吨,本地 CSV (data/exchange_rates.csv)
1998-09,铜,copper,1647.64,美元/吨,8.277,13637.52,元/吨,本地 CSV (data/exchange_rates.csv)
