month,metal_cn,metal_en,price_cny,unit_cny,change_1m,change_3m,change_6m,change_12m,status_label,is_large_move,needs_review
1996-07,白银,silver,1.35,元/克,-2.17,-6.25,-6.9,-0.74,持续下跌,False,False
1996-08,白银,silver,1.37,元/克,1.48,-4.2,-8.67,-4.2,温和上涨,False,False
1996-09,白银,silver,1.35,元/克,-1.46,-2.17,-8.16,-5.59,小幅回落,False,False
1996-10,白银,silver,1.32,元/克,-2.22,-2.22,-8.33,-7.04,小幅回落,False,False
1996-11,白银,silver,1.29,元/克,-2.27,-5.84,-9.79,-8.51,持续下跌,False,False
1996-12,白银,silver,1.3,元/克,0.78,-3.7,-5.8,-5.11,变化不大,False,False
1997-01,白银,silver,1.27,元/克,-2.31,-3.79,-5.93,-12.41,小幅回落,False,False
1997-02,白银,silver,1.35,元/克,6.3,4.65,-1.46,-10.0,上涨明显,False,False
1997-03,白银,silver,1.38,元/克,2.22,6.15,2.22,-6.12,温和上涨,False,False
1997-04,白银,silver,1.27,元/克,-7.97,0.0,-3.79,-11.81,下跌明显,False,False
1997-05,白银,silver,1.26,元/克,-0.79,-6.67,-2.33,-11.89,变化不大,False,False
1997-06,白银,silver,1.27,元/克,0.79,-7.97,-2.31,-7.97,变化不大,False,False
